meta.uuid,dem.age,dem.city_or_rural,dem.country_code,dem.education_level,dem.gender,question.DAL_residency,question.DAL_employment_status,question.DAL_household_income,question.DAL_disposable_income,question.DAL_CCI-Q12_household_finance_present,question.DAL_CCI_EC-Q1_household_finance_past,question.DAL_CCI_EC-Q2_household_finance_future,question.DAL_CCI-Q14_economic_situation_present,question.DAL_CCI_EC-Q3_economic_situation_past,question.DAL_CCI_EC-Q4_economic_situation_future,question.DAL_CCI_EC-Q5_inflation_past,question.DAL_CCI_EC-Q6_inflation_future,question.DAL_CCI-Q13_job_situation_present,question.DAL_CCI_EC-Q7_unemployment_future,question.DAL_CCI_EC-Q8_purchases_present,question.DAL_CCI_EC-Q9_purchases_future,question.DAL_PolRisk_democratic_change,question.DAL_PolRisk_strong_leader,question.DAL_PolRisk_approve_president,question.DAL_PolRisk_approve_political_rep,question.DAL_PolRisk_approve_ruling_party_VE,question.DAL_PolRisk_approve_ruling_party_MX,question.DAL_PolRisk_approve_ruling_party_BR,question.DAL_PolRisk_approve_ruling_party_TR,question.DAL_PolRisk_approve_ruling_party_UA,question.DAL_PolRisk_trust_police,question.DAL_PolRisk_trust_courts,question.DAL_PolRisk_tax_evasion,question.DAL_PolRisk_inequality_past,question.DAL_PolRisk_inequality_anger,question.DAL_PolRisk_corrupt_past,question.DAL_PolRisk_corrupt_anger,question.DAL_PolRisk_corrupt_experience,question.DAL_PolRisk_politcal_stability,question.DAL_PolRisk_protest_likelihood,question.DAL_opinion_foreign_companies,question.DAL_positive_countries_MX_BR_VE,question.DAL_positive_countries_UA_TR_EG,question.DAL_negative_countries_MX_BR_VE,question.DAL_negative_countries_UA_TR_EG,question.DAL_protectionism,question.DAL_migration_time,question.DAL_migration_motives
f4c930b0-b2ac-0135-35d9-0a62aae02c3c,18,city,MX,medium,female,"Yes, as a citizen","In school, university or practical training",300 - 400,Most of it,Not very secure,... a little better,... get a lot better,Fairly poorly,... stayed the same,... get a little better,... increased moderately,... stay about the same,Very secure,... decrease a little,The wrong moment,More purchases,Neither more nor less,Somewhat agree,Somewhat disapprove,Neither approve nor disapprove,,Somewhat disapprove,,,,Not a lot,A little,Sometimes acceptable,... increased a little,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Somewhat likely,Very negative,China,,United States,,Too little,Sometime later,Job / career opportunities | Educational opportunities | Desire to travel / see the world | Other reason related to quality of life
f4ca0250-b1d9-0135-7f45-0a901406a434,46,city,TR,low,male,"Yes, as a citizen","Employed, working 30 or more hours per week",200 - 300,Most of it,Not at all secure,... the same,Don't know,Fairly poorly,... stayed the same,Don't know,... stayed about the same,... increase moderately,Not very secure,... increase a lot,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Strongly agree,Strongly approve,Strongly approve,,,,Strongly approve,,A little,A little,Never acceptable,... increased a lot,Very angry,... decreased a lot,Very angry,No,Somewhat stable,Not at all likely,Very positive,,Saudi Arabia | Russia,,United States,The right amount,Sometime later,Other reason
f4d29ba0-b115-0135-679b-0a901406a434,20,city,BR,medium,female,"Yes, as a citizen","Employed, working 30 or more hours per week",500 - 750,Most of it,Not very secure,... a little better,... get a little better,Neither well nor poorly,... stayed the same,... stay the same,... increased a little,... increase moderately,Somewhat secure,... increase a little,The wrong moment,Don't know,Neither more nor less,Somewhat agree,Neither approve nor disapprove,Neither approve nor disapprove,,,Neither approve nor disapprove,,,A little,A little,Never acceptable,... increased a little,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Somewhat likely,Somewhat positive,United States | China | United Kingdom | Japan,,None of the above,,Too little,Sometime later,Economic situation in my country | Job / career opportunities | Personal safety | Cost of living | Educational opportunities
f4d60880-b10f-0135-5fdd-0a901406a434,22,city,VE,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",500 - 750,Most of it,Not very secure,... a little worse,... stay the same,Very poorly,... got a lot worse,... get a lot worse,... decreased,... increase a lot,Not very secure,... increase a little,The wrong moment,Fewer purchases,Much less,Somewhat agree,Strongly disapprove,Neither approve nor disapprove,Somewhat disapprove,,,,,Not at all,Not at all,Never acceptable,Don't know,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Very likely,Somewhat positive,United States | Germany | China | France | Spain | Canada | United Kingdom,,China | Japan,,Too little,Sometime later,Political situation in my country | Personal safety | Economic situation in my country | Educational opportunities | Job / career opportunities | Other reason related to quality of life
f4e003a0-b101-0135-4c6e-0a901406a434,20,city,BR,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",300 - 400,About half,Very secure,... a little better,... get a little better,Fairly well,... got a little better,... get a little better,... increased a lot,... decrease,Somewhat secure,... decrease a little,Neither the right moment nor the wrong moment,About the same,Slightly more,Neither agree nor disagree,Somewhat disapprove,Somewhat disapprove,,,Somewhat disapprove,,,A little,A little,Never acceptable,... increased a little,A little angry,... decreased a little,Very angry,Yes,Not at all stable,Somewhat likely,Very positive,United States | China | France,,China,,Too little,Sometime later,Cost of living | Personal safety | Economic situation in my country
f4f294d0-b2d7-0135-7200-0a901406a434,28,city,EG,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",100 - 200,Less than half,Very secure,... a little better,Don't know,Fairly poorly,... got a lot worse,... get a little better,... increased a lot,... increase a lot,Somewhat secure,... stay the same,Don't know,Don't know,Neither more nor less,Neither agree nor disagree,Somewhat disapprove,Somewhat approve,,,,,,A lot,A lot,Never acceptable,... stayed the same,Very angry,... increased a lot,Very angry,No,Somewhat stable,Not very likely,Somewhat positive,,China | Saudi Arabia | Germany,,Turkey | United Kingdom | United States,Too much,Never,
f4fe3090-b104-0135-5099-0a901406a434,28,city,VE,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",100 - 200,All of it,Very secure,... a lot better,... get a little better,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a little,Very secure,... increase a lot,The wrong moment,About the same,Much less,Strongly agree,Strongly disapprove,Strongly disapprove,Strongly disapprove,,,,,Not at all,Not at all,Sometimes acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Somewhat likely,Very negative,China,,United States | Spain | France | Canada,,Too little,Within the next year,Escaping oppression or discrimination in my country | Job / career opportunities | Political situation in my country | Cost of living | Educational opportunities | Economic situation in my country | Personal safety
f51e90f0-b11f-0135-49cc-0a62aae02c3c,47,city,UA,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",750 - 1000,Most of it,Not very secure,... a lot worse,... get a little worse,Fairly poorly,... got a little better,... get a little better,... increased a lot,... increase a lot,Not at all secure,... stay the same,The wrong moment,Fewer purchases,Slightly more,Strongly disagree,Somewhat approve,Somewhat approve,,,,,Somewhat approve,A lot,Not a lot,Never acceptable,... increased a lot,A little angry,... stayed the same,Very angry,No,Not very stable,Not at all likely,Somewhat positive,,France | United Kingdom | Turkey | Japan | China | Germany | Saudi Arabia | India | United States,,Russia,Too little,Never,
f53d61c0-b120-0135-74dc-0a901406a434,16,city,VE,low,male,"Yes, as a citizen","Not employed, currently looking for work",More than 3000,Most of it,Not at all secure,... a lot worse,... get a lot better,Very poorly,... got a lot worse,... get a lot better,... increased a lot,... decrease,Prefer not to answer,... decrease a little,The wrong moment,Fewer purchases,Slightly less,Neither agree nor disagree,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,,,,,Not a lot,Not a lot,Never acceptable,... decreased a little,A little angry,... decreased a little,Not very angry,No,Not at all stable,Somewhat likely,Somewhat positive,Spain,,Canada | Spain | United Kingdom | China | Germany | France | Japan,,Too little,Sometime later,Civic freedoms
f5699720-b144-0135-6e5c-0a62aae02c3c,30,city,MX,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",1500 - 2000,Most of it,Somewhat secure,... a little better,... get a little better,Neither well nor poorly,... stayed the same,... get a little better,... increased moderately,... increase moderately,Very secure,... stay the same,Neither the right moment nor the wrong moment,About the same,Slightly less,Neither agree nor disagree,Somewhat disapprove,Somewhat disapprove,,Somewhat disapprove,,,,Not a lot,Not a lot,Never acceptable,... increased a little,A little angry,... increased a little,Very angry,Yes,Not at all stable,Somewhat likely,Somewhat positive,United States | Japan | Canada | France | United Kingdom | China | Spain | Germany,,None of the above,,Too little,Sometime later,Economic situation in my country | Political situation in my country | Personal safety | Desire to travel / see the world
f5816a60-b0fe-0135-483a-0a901406a434,32,city,UA,high,female,"Yes, as a citizen",Entrepreneur / Employer,500 - 750,Most of it,Not very secure,... a little better,... get a little better,Fairly poorly,... got a little worse,... get a little worse,... increased a lot,... increase moderately,Not very secure,... increase a little,The wrong moment,About the same,Neither more nor less,Strongly agree,Somewhat disapprove,Strongly disapprove,,,,,Somewhat disapprove,A little,Not a lot,Sometimes acceptable,... increased a lot,Not very angry,... stayed the same,Very angry,Yes,Not very stable,Not very likely,Somewhat positive,,United States | Germany,,Russia,Too little,Sometime later,Cost of living | Educational opportunities | Job / career opportunities | Personal safety
f584e2c0-b184-0135-9c58-0a62aae02c3c,32,city,EG,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",Under 100,Most of it,Not very secure,... a little better,Don't know,Don't know,... stayed the same,Don't know,... increased a little,... increase a little,Prefer not to answer,... increase a little,Don't know,Fewer purchases,Slightly more,Strongly agree,Somewhat approve,Strongly approve,,,,,,A lot,A lot,Never acceptable,... increased a little,Not at all angry,... stayed the same,Not very angry,No,Very stable,Not at all likely,Somewhat positive,,United States | Russia,,Turkey,Too much,Never,
f5a0fbe0-b176-0135-1a2e-0a901406a434,19,city,MX,medium,male,"Yes, as a citizen","Not employed, currently looking for work",100 - 200,Only a little,Very secure,... the same,... get a little better,Very well,... got a little better,... get a little better,... increased a little,... increase a little,Very secure,... increase a little,The right moment,About the same,Slightly more,Neither agree nor disagree,Strongly approve,Strongly approve,,Strongly approve,,,,A lot,A lot,Sometimes acceptable,... increased a lot,Not at all angry,... increased a little,Not at all angry,No,Very stable,Somewhat likely,Very positive,United States | Germany | Japan | China | Canada | France | Spain | United Kingdom,,None of the above,,The right amount,Sometime later,Desire to travel / see the world
f5a56bc0-b1ab-0135-471f-0a901406a434,27,rural,TR,medium,female,"Yes, as a citizen","Employed, working 30 or more hours per week",More than 3000,Less than half,Somewhat secure,... a little better,... get a lot better,Fairly poorly,... got a little worse,... stay the same,... increased a lot,... increase moderately,Somewhat secure,... increase a lot,Neither the right moment nor the wrong moment,More purchases,Neither more nor less,Neither agree nor disagree,Neither approve nor disapprove,Neither approve nor disapprove,,,,Neither approve nor disapprove,,A little,A little,Never acceptable,... increased a lot,A little angry,... increased a little,A little angry,No,Don't know,Not very likely,Very positive,,United Kingdom | United States | China | Japan | Russia,,Saudi Arabia,Too little,Within the next 3 years,Weather / climate | Cost of living | Political situation in my country | Personal safety | Job / career opportunities | Educational opportunities | Economic situation in my country | Proximity to family | Escaping oppression or discrimination in my country | Desire to travel / see the world | Retirement | Civic freedoms | Other reason related to quality of life | Other reason
f600ebd0-b108-0135-2bf8-0a62aae02c3c,30,city,MX,high,female,"Yes, as a citizen",Selfå_-employed / Freelancer,750 - 1000,About half,Somewhat secure,... a little better,... get a little better,Neither well nor poorly,... got a little worse,... stay the same,... increased moderately,... increase moderately,Not very secure,... stay the same,Neither the right moment nor the wrong moment,More purchases,Slightly less,Strongly disagree,Somewhat disapprove,Somewhat disapprove,,Somewhat disapprove,,,,Not a lot,Not a lot,Never acceptable,... stayed the same,A little angry,... increased a little,A little angry,Yes,Somewhat stable,Not very likely,Somewhat positive,Germany | United States | France | Canada,,China | Japan,,Too little,Sometime later,Personal safety | Economic situation in my country
f60c22b0-b102-0135-241b-0a62aae02c3c,33,city,MX,high,male,"Yes, as a citizen","Employed, working 30 or more hours per week",400 - 500,Most of it,Somewhat secure,... a little better,... get a lot better,Fairly well,... stayed the same,... get a little better,... increased moderately,... increase a lot,Very secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Somewhat agree,Neither approve nor disapprove,Somewhat approve,,Somewhat approve,,,,A little,A little,Sometimes acceptable,... increased a little,A little angry,... stayed the same,A little angry,Yes,Somewhat stable,Not very likely,Somewhat positive,China,,United States,,The right amount,Within the next year,Personal safety
f61e0020-b116-0135-3f1d-0a62aae02c3c,18,city,UA,low,male,"Yes, as a citizen","In school, university or practical training",Under 100,About half,Somewhat secure,... the same,... stay the same,Fairly poorly,... got a little better,... get a little better,... increased a little,... decrease,Very secure,... stay the same,The wrong moment,Don't know,Neither more nor less,Strongly agree,Neither approve nor disapprove,Neither approve nor disapprove,,,,,Neither approve nor disapprove,A little,Not a lot,Never acceptable,... increased a lot,Very angry,... decreased a little,Not very angry,No,Not very stable,Not at all likely,Very positive,,France | Germany | United Kingdom | Japan | United States,,Russia | India,Too little,Sometime later,Job / career opportunities | Personal safety | Political situation in my country | Retirement | Desire to travel / see the world
